prompt_idx,chunk_size,e2e_time,prefill_time,decode_time,prompt_tokens
1,100,11.853143536951393,4.131901763845235,7.721241773106158,4094
1,100,12.41442748089321,1.0751196388155222,11.339307842077687,4094
1,100,13.277401595842093,2.0695630479604006,11.207838547881693,4094
1,100,14.127194717060775,3.08481532917358,11.042379387887195,4094
1,200,3.5207100100815296,1.443928686901927,2.0767813231796026,4094
1,200,12.464927207911387,0.7455514729954302,11.719375734915957,4094
1,200,13.309701952151954,2.121619609184563,11.188082342967391,4094
1,200,13.737658319063485,2.838415227131918,10.899243091931567,4094
1,300,12.46038849814795,0.6159825699869543,11.844405928160995,4094
1,300,12.747231131186709,1.1717047630809247,11.575526368105784,4094
1,300,13.032150601036847,1.7382469000294805,11.293903701007366,4094
1,300,13.29267127579078,2.2693582898937166,11.023312985897064,4094
1,400,4.071369030978531,1.5996604089159518,2.471708622062579,4094
1,400,12.347015458159149,0.6091119241900742,11.737903533969074,4094
1,400,12.54368444904685,1.1004634199198335,11.443221029127017,4094
1,400,12.959779681870714,2.1271698728669435,10.83260980900377,4094
1,500,3.085278805112466,0.5786099079996347,2.5066688971128315,4094
1,500,12.478929441887885,1.0304653628263623,11.448464079061523,4094
1,500,12.636640060925856,1.4892698649782687,11.147370195947587,4094
1,500,12.791028866777197,1.9474729378707707,10.843555928906426,4094
1,600,9.332759042968974,0.5359008549712598,8.796858187997714,4094
1,600,12.513200377114117,1.0000243799295276,11.51317599718459,4094
1,600,12.6513653898146,1.467094724997878,11.184270664816722,4094
1,600,12.78874190687202,1.9102226300165057,10.878519276855513,4094
1,700,12.51869949605316,0.5469886402133852,11.971710855839774,4094
1,700,12.63807611190714,1.015687394887209,11.62238871701993,4094
1,700,12.757154788821936,1.487419671844691,11.269735116977245,4094
1,700,12.871290247887373,1.926240259082988,10.945049988804385,4094
1,800,12.619207754032686,0.5934783490374684,12.025729404995218,4094
1,800,12.71602985705249,1.021307019982487,11.694722837070003,4094
1,800,12.812352064996958,1.4521668581292033,11.360185206867754,4094
1,800,12.907342218095437,1.8521429551765323,11.055199262918904,4094
1,900,12.664525427855551,0.5541062809061259,12.110419146949425,4094
1,900,12.76112395292148,1.0334787759929895,11.72764517692849,4094
1,900,12.836372192017734,1.4190739190671593,11.417298272950575,4094
1,900,12.931046762969345,1.84396608103998,11.087080681929365,4094
1,1000,12.54958778503351,0.5989694718737155,11.950618313159794,4094
1,1000,12.622953298036009,1.0183034639339894,11.60464983410202,4094
1,1000,12.698388777906075,1.4412115700542927,11.257177207851782,4094
1,1000,12.771794997854158,1.813864764990285,10.957930232863873,4094
