prompt_idx,chunk_size,avg_prompt_tokens,avg_e2e_time,avg_prefill_time,avg_decode_time,avg_token_per_sec
1,16,1536.0,16.66265166795347,8.691532379714772,7.971119288238697,49.75170477165251
1,32,1536.0,13.692421224550344,4.397088313126005,9.295332911424339,35.805013674915884
1,64,1536.0,10.950389316305518,2.2360138510121033,8.714375465293415,37.07245898524758
1,128,1536.0,11.147856908966787,1.2769541293382645,9.870902779628523,32.53614014755372
1,256,1536.0,10.854930684552528,0.8814038310665637,9.973526853485964,35.46486747173374
1,512,1536.0,10.062595930998214,0.7414316544309258,9.321164276567288,35.683340235508794
1,1024,1536.0,10.354170424048789,0.6518732175463811,9.702297206502408,30.66897373331417
1,2048,1536.0,10.821162175037898,0.6375793230254203,10.183582852012478,33.59119101304698
