prompt_idx,chunk_size,e2e_time,prefill_time,decode_time,prompt_tokens
1,16,8.342378735542297,1.7759177461266518,6.566460989415646,1602
1,16,12.767159473150969,3.339425907470286,9.427733565680683,1364
1,16,13.771579057909548,11.606197920627892,2.1653811372816563,1473
1,16,14.722901587374508,5.214588305912912,9.508313281461596,1473
1,16,16.776483663357794,7.2569135800004005,9.519570083357394,1473
1,16,18.778486665338278,9.411859894171357,9.36662677116692,1438
1,16,22.794723411090672,14.022798789665103,8.771924621425569,1438
1,16,25.347500749863684,16.904556893743575,8.44294385612011,2027
1,32,8.406075445003808,0.9686968885362148,7.437378556467593,1602
1,32,11.89304686523974,1.7813106374815106,10.111736227758229,1364
1,32,12.773841524496675,2.7125777825713158,10.061263741925359,1473
1,32,13.655099811032414,3.6809857292100787,9.974114081822336,1473
1,32,14.306746324524283,5.789834872819483,8.5169114517048,1473
1,32,14.568215182982385,4.7230557184666395,9.845159464515746,1438
1,32,16.34807687997818,6.91614427883178,9.4319326011464,1438
1,32,17.588267763145268,8.60410059709102,8.984167166054249,2027
1,64,9.11369304265827,3.4551863903179765,5.658506652340293,1602
1,64,9.294482656754553,4.231046011671424,5.063436645083129,1364
1,64,10.552090558223426,0.5504272505640984,10.001663307659328,1473
1,64,10.917086968198419,0.9543308075517416,9.962756160646677,1473
1,64,11.328995044343174,1.4297483107075095,9.899246733635664,1473
1,64,11.73124798387289,1.9133645743131638,9.817883409559727,1438
1,64,12.140967734158039,2.4270589957013726,9.713908738456666,1438
1,64,12.524550542235374,2.92694846726954,9.597602074965835,2027
1,128,10.437274903059006,0.36391445714980364,10.073360445909202,1602
1,128,10.634811600670218,0.5988653590902686,10.03594624157995,1364
1,128,10.832300379872322,0.8411450330168009,9.991155346855521,1473
1,128,11.042038658633828,1.108905654400587,9.933133004233241,1473
1,128,11.247783894650638,1.3817360987886786,9.86604779586196,1473
1,128,11.447745921090245,1.6590897776186466,9.788656143471599,1438
1,128,11.642853563651443,1.939144459553063,9.70370910409838,1438
1,128,11.898046350106597,2.3228321950882673,9.57521415501833,2027
1,256,10.516053690575063,0.2969226026907563,10.219131087884307,1602
1,256,10.602035887539387,0.43536649737507105,10.166669390164316,1364
1,256,10.706848985515535,0.6082757757976651,10.09857320971787,1473
1,256,10.809360299259424,0.7840884579345584,10.025271841324866,1473
1,256,10.911050483584404,0.9626270495355129,9.948423434048891,1473
1,256,10.992498806677759,1.1125632161274552,9.879935590550303,1438
1,256,11.087917659431696,1.2938716411590576,9.794046018272638,1438
1,256,11.213679663836956,1.5575154079124331,9.656164255924523,2027
1,512,7.9369509452953935,1.0809849118813872,6.855966033414006,1602
1,512,8.295313343405724,0.38533785101026297,7.909975492395461,1364
1,512,10.559879180043936,0.2974185310304165,10.26246064901352,1473
1,512,10.634712535887957,0.5216360297054052,10.113076506182551,1473
1,512,10.682745908387005,0.6587077165022492,10.024038191884756,1473
1,512,10.731087516993284,0.7975554652512074,9.933532051742077,1438
1,512,10.777504806406796,0.9382727732881904,9.839232033118606,1438
1,512,10.882573211565614,1.2515399567782879,9.631033254787326,2027
1,1024,8.81797340977937,0.23690281342715025,8.58107059635222,1602
1,1024,10.344043854624033,0.8104275707155466,9.533616283908486,1364
1,1024,10.542688095010817,0.31571514531970024,10.226972949691117,1473
1,1024,10.574631713330746,0.48205412086099386,10.092577592469752,1473
1,1024,10.587892113253474,0.5628290325403214,10.025063080713153,1473
1,1024,10.618312461301684,0.7308685025200248,9.88744395878166,1438
1,1024,10.659565798006952,0.981759088113904,9.677806709893048,1438
1,1024,10.688255947083235,1.0944294668734074,9.593826480209827,2027
1,2048,10.329078102484345,0.8221809007227421,9.506897201761603,1602
1,2048,10.858521370217204,0.22063281200826168,10.637888558208942,1364
1,2048,10.870589810423553,0.3662844514474273,10.504305358976126,1473
1,2048,10.885027453303337,0.5207275692373514,10.364299884065986,1473
1,2048,10.880576868541539,0.516346363350749,10.36423050519079,1473
1,2048,10.89419165160507,0.6683123977854848,10.225879253819585,1438
1,2048,10.9197011096403,0.9847080651670694,9.93499304447323,1438
1,2048,10.931611034087837,1.0014420244842768,9.93016900960356,2027
