prompt_idx,chunk_size,avg_prompt_tokens,avg_e2e_time,avg_prefill_time,avg_decode_time,avg_token_per_sec
1,16,1814.0,10.044654343277216,1.798928827047348,8.245725516229868,0.0
1,32,1814.0,8.974468826781958,0.8616167837753892,8.11285204300657,0.0
1,64,1814.0,8.608147374819964,0.4584436248987913,8.149703749921173,0.0
1,128,1814.0,8.401851083617657,0.26476452499628067,8.137086558621377,0.0
1,256,1814.0,8.40455823065713,0.19817693484947085,8.20638129580766,0.0
1,512,1814.0,8.21924161305651,0.1403539120219648,8.078887701034546,0.0
1,1024,1814.0,8.298359598964453,0.13681532489135861,8.161544274073094,0.0
1,2048,1814.0,8.326555434148759,0.13006839295849204,8.196487041190267,0.0
