prompt_idx,chunk_size,e2e_time,prefill_time,decode_time,prompt_tokens
1,16,7.912284663878381,2.1182696709875017,5.7940149928908795,1602
1,16,15.037698440952227,4.029211454093456,11.00848698685877,1364
1,16,17.355969264172018,6.2886114090215415,11.067357855150476,1473
1,16,19.740701938048005,8.64323651487939,11.097465423168615,1473
1,16,22.064469241071492,11.084554170956835,10.979915070114657,1473
1,16,22.39211768307723,16.39429555903189,5.997822124045342,1438
1,16,24.411318170838058,13.66217926889658,10.749138901941478,1438
1,16,30.143128136871383,20.109973296988755,10.033154839882627,2027
1,32,12.051524695008993,1.0379116719122976,11.013613023096696,1602
1,32,12.312766078859568,2.983400739962235,9.329365338897333,1364
1,32,12.963002186035737,1.9423861629329622,11.020616023102775,1473
1,32,14.298533379100263,6.348005999112502,7.950527379987761,1473
1,32,14.970025747083127,4.050009511178359,10.920016235904768,1473
1,32,15.678838624153286,7.557053829077631,8.121784795075655,1438
1,32,16.022121991030872,5.193915409035981,10.828206581994891,1438
1,32,19.716505276970565,9.388452867045999,10.328052409924567,2027
1,64,9.75795541680418,0.5830172898713499,9.17493812693283,1602
1,64,11.995272412896156,1.0194671610370278,10.975805251859128,1364
1,64,12.489660567836836,1.5312979428563267,10.95836262498051,1473
1,64,12.973888609791175,2.043814950855449,10.930073658935726,1473
1,64,13.223819607170299,3.673772691981867,9.550046915188432,1473
1,64,13.473544739885256,2.5906153758987784,10.882929363986477,1438
1,64,13.945595331955701,3.115671838168055,10.829923493787646,1438
1,64,15.112288816133514,4.460812957957387,10.651475858176127,2027
1,128,8.068422007141635,1.5476951450109482,6.520726862130687,1602
1,128,8.88062755507417,0.5485815871506929,8.332045967923477,1364
1,128,9.678543644025922,1.0307536120526493,8.647790031973273,1473
1,128,11.133550361031666,0.3239641389809549,10.809586222050712,1473
1,128,11.570189193822443,0.7777405499946326,10.79244864382781,1473
1,128,12.04295001598075,1.2882058389950544,10.754744176985696,1438
1,128,12.514746652916074,1.8100401340052485,10.704706518910825,1438
1,128,12.825030313106254,2.167410050984472,10.657620262121782,2027
1,256,7.651234789052978,0.9541092060972005,6.697125582955778,1602
1,256,11.071611472172663,0.2220589320641011,10.849552540108562,1364
1,256,11.168438822031021,0.3295529140159488,10.838885908015072,1473
1,256,11.286939663114026,0.45675432006828487,10.830185343045741,1473
1,256,11.403987698024139,0.5839234560262412,10.820064241997898,1473
1,256,11.520246244035661,0.7133792790118605,10.8068669650238,1438
1,256,11.615349769126624,0.8210051679052413,10.794344601221383,1438
1,256,11.880708696087822,1.1328391481656581,10.747869547922164,2027
1,512,6.618556777015328,0.259367958875373,6.359188818139955,1602
1,512,8.28216044488363,0.197173842927441,8.084986601956189,1364
1,512,11.229489841032773,0.3527162920217961,10.876773549010977,1473
1,512,11.288169973995537,0.4318312599789351,10.856338714016601,1473
1,512,11.345408400986344,0.5112387051340193,10.834169695852324,1473
1,512,11.40143678500317,0.5930883889086545,10.808348396094516,1438
1,512,11.457129602087662,0.6762103331275284,10.780919268960133,1438
1,512,11.532055282965302,0.7832456568721682,10.748809626093134,2027
1,1024,5.68501702696085,0.16962831700220704,5.515388709958643,1602
1,1024,11.212694624904543,0.22021948103792965,10.992475143866614,1364
1,1024,11.252108629792929,0.3182865888811648,10.933822040911764,1473
1,1024,11.268991220043972,0.3584958231076598,10.910495396936312,1473
1,1024,11.30658625299111,0.4471658240072429,10.859420428983867,1473
1,1024,11.322993122972548,0.487194990972057,10.835798132000491,1438
1,1024,11.358115140115842,0.5773513631429523,10.78076377697289,1438
1,1024,11.393724699970335,0.6438664020970464,10.749858297873288,2027
1,2048,11.1872416830156,0.14759890106506646,11.039642781950533,1602
1,2048,11.203708764864132,0.2199700539931655,10.983738710870966,1364
1,2048,11.220667827874422,0.29508138401433825,10.925586443860084,1473
1,2048,11.216430742060766,0.2909245470073074,10.925506195053458,1473
1,2048,11.235126052983105,0.36378960497677326,10.871336448006332,1473
1,2048,11.251572796842083,0.4369423210155219,10.814630475826561,1438
1,2048,11.267950512003154,0.5116169329266995,10.756333579076454,1438
1,2048,11.283822120865807,0.534344004932791,10.749478115933016,2027
