prompt_idx,chunk_size,e2e_time,prefill_time,decode_time,prompt_tokens
1,16,7.792359405895695,2.0112471419852227,5.781112263910472,1602
1,16,14.947916534962133,3.9131183109711856,11.034798223990947,1364
1,16,17.27152881002985,6.161100949859247,11.110427860170603,1473
1,16,19.669888318050653,8.522901128977537,11.146987189073116,1473
1,16,21.99770152103156,10.973844103049487,11.023857417982072,1473
1,16,22.3304716499988,16.30453043989837,6.025941210100427,1438
1,16,24.361358093796298,13.560765784000978,10.80059230979532,1438
1,16,30.163105393992737,20.04303511395119,10.120070280041546,2027
1,32,11.965970569988713,1.045021085999906,10.920949483988807,1602
1,32,12.226925771916285,2.9937321769539267,9.233193594962358,1364
1,32,12.870566529920325,1.9560431470163167,10.914523382904008,1473
1,32,14.19616072718054,6.305681833997369,7.890478893183172,1473
1,32,14.866472817026079,4.040698339929804,10.825774477096274,1473
1,32,15.575352873886004,7.499797650845721,8.075555223040283,1438
1,32,15.919489949941635,5.1726749578956515,10.746814992045984,1438
1,32,19.596593738067895,9.315581864211708,10.281011873856187,2027
1,64,9.711845931131393,0.5710764171089977,9.140769514022395,1602
1,64,11.931927167112008,1.004686363041401,10.927240804070607,1364
1,64,12.424524266971275,1.5084844268858433,10.916039840085432,1473
1,64,12.911151540931314,2.02047938387841,10.890672157052904,1473
1,64,13.163922362960875,3.648881994886324,9.515040368074551,1473
1,64,13.411379023920745,2.560001484118402,10.851377539802343,1438
1,64,13.877549500903115,3.0883131839800626,10.789236316923052,1438
1,64,15.024338888004422,4.4374029310420156,10.586935956962407,2027
1,128,8.032324879197404,1.5436543731484562,6.488670506048948,1602
1,128,8.845676425145939,0.5562644540332258,8.289411971112713,1364
1,128,9.644471885170788,1.0349083910696208,8.609563494101167,1473
1,128,11.116947079077363,0.3270691519137472,10.789877927163616,1473
1,128,11.552017373032868,0.7843958351295441,10.767621537903324,1473
1,128,12.02548322500661,1.2872226159088314,10.738260609097779,1438
1,128,12.495062466943637,1.8013460070360452,10.693716459907591,1438
1,128,12.807007628958672,2.1524386419914663,10.654568986967206,2027
1,256,7.6156036460306495,0.9576932219788432,6.657910424051806,1602
1,256,11.027075707912445,0.2240819379221648,10.80299376999028,1364
1,256,11.124250749824569,0.3356808789540082,10.78856987087056,1473
1,256,11.242167238844559,0.4632825539447367,10.778884684899822,1473
1,256,11.358130434062332,0.5897504379972816,10.76837999606505,1473
1,256,11.473228431073949,0.719703079899773,10.753525351174176,1438
1,256,11.567911232123151,0.8279300751164556,10.739981157006696,1438
1,256,11.831085079116747,1.1341370439622551,10.696948035154492,2027
1,512,6.6192058878950775,0.26186050195246935,6.357345385942608,1602
1,512,8.293088987935334,0.20412749284878373,8.08896149508655,1364
1,512,11.262403940083459,0.35489335493184626,10.907510585151613,1473
1,512,11.31988464598544,0.4334037071093917,10.886480938876048,1473
1,512,11.377614767989144,0.5133546120487154,10.864260155940428,1473
1,512,11.433734307996929,0.5950722428970039,10.838662065099925,1438
1,512,11.488448690157384,0.6764113451354206,10.812037345021963,1438
1,512,11.563269729958847,0.7835619659163058,10.779707764042541,2027
1,1024,5.70115467114374,0.17686584615148604,5.524288824992254,1602
1,1024,11.27820211602375,0.2244158610701561,11.053786254953593,1364
1,1024,11.318357591051608,0.32887971005402505,10.989477880997583,1473
1,1024,11.335382082033902,0.3779145930893719,10.95746748894453,1473
1,1024,11.37206609081477,0.46568959881551564,10.906376491999254,1473
1,1024,11.388454131083563,0.5050743690226227,10.88337976206094,1438
1,1024,11.42390614701435,0.5950895061250776,10.828816640889272,1438
1,1024,11.45834747212939,0.6620466490276158,10.796300823101774,2027
1,2048,11.301765128038824,0.15672015910968184,11.145044968929142,1602
1,2048,11.313978338148445,0.2335929370019585,11.080385401146486,1364
1,2048,11.330192882101983,0.31647684006020427,11.013716042041779,1473
1,2048,11.325333561049774,0.3117046421393752,11.013628918910399,1473
1,2048,11.342830925947055,0.3804616548586637,10.962369271088392,1473
1,2048,11.360035352874547,0.45105957286432385,10.908975780010223,1438
1,2048,11.375738020054996,0.5256711500696838,10.850066869985312,1438
1,2048,11.391198753844947,0.5489769908599555,10.842221762984991,2027
